kol_username,month_start,year_start,month_end,year_end,total_posts_pr,total_posts_nonpr,unique_music_pr,unique_music_nonpr,ttSeller,commerceUser,emoji_count_pr,emoji_count_nonpr,hashtag_count_pr,hashtag_count_nonpr,word_count_no_emoji_hashtag_pr,word_count_no_emoji_hashtag_nonpr,early_morning_pr,pr_ratio_early_morning,early_morning_nonpr,morning_pr,pr_ratio_morning,morning_nonpr,afternoon_pr,pr_ratio_afternoon,afternoon_nonpr,evening_pr,pr_ratio_evening,evening_nonpr,late_night_pr,pr_ratio_late_night,late_night_nonpr,is_weekend_pr,pr_ratio_weekend,is_weekend_nonpr,is_trending_pr,pr_ratio_trending,is_trending_nonpr,duration_pr,duration_nonpr,diggCount_pr,diggCount_nonpr,shareCount_pr,shareCount_nonpr,collectCount_pr,collectCount_nonpr,commentCount_pr,commentCount_nonpr,playCount_pr,playCount_nonpr,isSlideshow_pr,pr_ratio_slideshow,isSlideshow_nonpr,isSponsored_pr,pr_ratio_sponsored,isSponsored_nonpr,e_outlier_pr,pr_ratio_e_outlier,e_outlier_nonpr,follower_change_in_input_window,pr_engagement_rate_input,pr_post_ratio,female_percent,vietnam_follower,EngagementRateOnPRPost_target
lebong95,7,2024,12,2024,6,78,6,77,False,False,3,89,13,138,54,1345,0,0.0,0,0,0.0,5,4,0.6666666666666666,43,2,0.3333333333333333,28,0,0.0,2,2,0.3333333333333333,15,1,0.1666666666666666,33,319,2708,418489,12314326,2172,108870,7777,422903,1299,63582,26904900,190772100,0,0.0,3,2,0.3333333333333333,1,1,0.1666666666666666,12,93280.0,0.0159724436812625,0.0714285714285714,69.0,85%,0.0290051471611121
lebong95,8,2024,1,2025,7,79,7,78,False,False,0,88,18,132,65,1304,0,0.0,0,0,0.0,5,5,0.7142857142857143,43,2,0.2857142857142857,30,0,0.0,1,1,0.1428571428571428,18,3,0.4285714285714285,28,352,2557,518600,10455754,2938,87146,10849,288346,1745,53411,38763500,174028000,0,0.0,3,1,0.1428571428571428,1,1,0.1428571428571428,13,68422.0,0.0137792510996169,0.0813953488372093,69.0,85%,0.0211476759072975
jjhahehi,1,2024,6,2024,14,160,14,150,False,False,4,44,18,29,93,888,0,0.0,6,4,0.2857142857142857,49,6,0.4285714285714285,47,4,0.2857142857142857,57,0,0.0,1,1,0.0714285714285714,36,2,0.1428571428571428,14,761,3572,624466,18818189,4891,118813,42369,821555,2979,92270,10910300,241534500,0,0.0,0,0,0.0,0,1,0.0714285714285714,11,483175.0,0.0618411042776092,0.0804597701149425,74.0,85%,0.0131528099061096
jjhahehi,2,2024,7,2024,15,150,15,144,False,False,4,45,21,33,96,814,0,0.0,1,4,0.2666666666666666,50,7,0.4666666666666667,43,4,0.2666666666666666,56,0,0.0,0,1,0.0666666666666666,30,2,0.1333333333333333,14,882,3467,644466,17343621,4942,109087,42871,729442,3051,83036,11399800,216530800,0,0.0,0,0,0.0,0,1,0.0666666666666666,11,424050.0,0.0609949297356093,0.0909090909090909,74.0,85%,0.0594550262779098
jjhahehi,3,2024,8,2024,15,161,15,155,False,False,3,49,26,33,86,859,0,0.0,1,4,0.2666666666666666,53,8,0.5333333333333333,46,3,0.2,60,0,0.0,1,1,0.0666666666666666,32,2,0.1333333333333333,16,928,3789,636894,17990409,4951,117031,42753,746803,3047,83825,11718000,221709800,0,0.0,0,1,0.0666666666666666,0,1,0.0666666666666666,11,424050.0,0.0586827956989247,0.0852272727272727,74.0,85%,0.0210201790409785
jjhahehi,4,2024,9,2024,11,146,11,141,False,False,2,39,27,34,66,762,0,0.0,0,3,0.2727272727272727,53,7,0.6363636363636364,40,1,0.0909090909090909,51,0,0.0,2,0,0.0,36,1,0.0909090909090909,16,697,3465,353694,14449206,3725,102054,24414,533573,1562,66368,7874300,171806400,0,0.0,0,1,0.0909090909090909,0,1,0.0909090909090909,14,401925.0,0.048689407312396,0.0700636942675159,74.0,85%,0.0241330372750035
jjhahehi,5,2024,10,2024,7,139,7,136,False,False,1,42,24,37,37,695,0,0.0,0,1,0.1428571428571428,45,5,0.7142857142857143,37,1,0.1428571428571428,51,0,0.0,6,0,0.0,38,1,0.1428571428571428,11,491,3262,162194,14207142,3154,148559,19763,553273,788,65156,3301700,174935300,0,0.0,0,1,0.1428571428571428,0,1,0.1428571428571428,15,341650.0,0.0563040251991398,0.047945205479452,74.0,85%,0.0108498539836101
jjhahehi,6,2024,11,2024,9,136,9,132,False,False,2,38,35,29,71,646,0,0.0,2,0,0.0,41,5,0.5555555555555556,30,4,0.4444444444444444,51,0,0.0,12,0,0.0,44,3,0.3333333333333333,9,826,3066,307782,14650305,4683,219029,29151,632174,1274,61758,5679900,173828500,0,0.0,0,1,0.1111111111111111,0,1,0.1111111111111111,16,425550.0,0.0603690205813482,0.0620689655172413,74.0,85%,0.0690971335731693
jjhahehi,7,2024,12,2024,9,129,9,125,False,False,2,37,32,32,82,771,0,0.0,3,0,0.0,38,3,0.3333333333333333,26,6,0.6666666666666666,50,0,0.0,12,1,0.1111111111111111,40,2,0.2222222222222222,8,720,2869,228991,16933065,1917,313192,11826,780690,998,70934,11378500,194110100,0,0.0,0,1,0.1111111111111111,0,0,0.0,16,451950.0,0.02142039811926,0.0652173913043478,74.0,85%,0.0369572829131652
jjhahehi,8,2024,1,2025,9,136,9,131,False,False,2,34,32,40,86,888,0,0.0,3,0,0.0,37,2,0.2222222222222222,30,7,0.7777777777777778,53,0,0.0,13,1,0.1111111111111111,43,3,0.3333333333333333,11,713,3408,243891,17101406,2603,332700,17509,793500,1075,72288,11318400,199621100,0,0.0,0,1,0.1111111111111111,0,0,0.0,16,511075.0,0.0234200947130336,0.0620689655172413,74.0,85%,0.046910405380913
hanhxuka2804,4,2024,9,2024,0,81,0,81,False,False,0,68,0,570,0,1158,0,0.0,0,0,0.0,17,0,0.0,27,0,0.0,34,0,0.0,3,0,0.0,21,0,0.0,2,0,3519,0,294221,0,17373,0,33170,0,3869,0,10702500,0,0.0,5,0,0.0,0,0,0.0,10,21802.5,0.0,0.0,84.0,90%,0.0739424
hanhxuka2804,5,2024,10,2024,0,76,0,76,False,False,0,64,0,509,0,1191,0,0.0,0,0,0.0,9,0,0.0,26,0,0.0,38,0,0.0,3,0,0.0,18,0,0.0,2,0,3820,0,578424,0,27752,0,60641,0,6991,0,18357000,0,0.0,1,0,0.0,0,0,0.0,11,21802.5,0.0,0.0,84.0,90%,0.0739424
hanhxuka2804,6,2024,11,2024,0,68,0,68,False,False,0,63,0,447,0,1082,0,0.0,0,0,0.0,9,0,0.0,23,0,0.0,35,0,0.0,1,0,0.0,15,0,0.0,2,0,3620,0,689762,0,31010,0,70376,0,7188,0,19105100,0,0.0,1,0,0.0,0,0,0.0,11,21802.5,0.0,0.0,84.0,90%,0.0739424
han.hang18,1,2024,6,2024,15,66,15,62,False,False,11,36,33,67,164,329,0,0.0,0,1,0.0666666666666666,2,2,0.1333333333333333,27,11,0.7333333333333333,37,1,0.0666666666666666,0,6,0.4,16,1,0.0666666666666666,6,896,2547,565979,3468444,7554,91718,25300,178172,2519,9605,51353000,67843900,0,0.0,2,0,0.0,0,2,0.1333333333333333,6,125088.0,0.011710162989504,0.1851851851851851,78.0,91%,0.0116468300142956
han.hang18,2,2024,7,2024,12,59,12,56,False,False,9,39,27,71,119,326,0,0.0,0,1,0.0833333333333333,2,2,0.1666666666666666,19,8,0.6666666666666666,38,1,0.0833333333333333,0,6,0.5,15,0,0.0,6,659,2350,462179,2999599,5859,89712,18834,161076,1032,8601,41701900,60521800,0,0.0,2,0,0.0,0,2,0.1666666666666666,9,125088.0,0.0116998026468817,0.1690140845070422,78.0,91%,0.008402371795635
han.hang18,3,2024,8,2024,15,62,15,61,False,False,14,44,36,81,148,376,0,0.0,0,1,0.0666666666666666,3,1,0.0666666666666666,16,12,0.8,43,1,0.0666666666666666,0,7,0.4666666666666667,13,3,0.2,7,885,2829,497337,2767830,6936,92711,19920,155698,1068,8314,42580200,54933000,0,0.0,2,0,0.0,0,2,0.1333333333333333,8,125088.0,0.0123358039652232,0.1948051948051948,78.0,91%,0.0201034438240325
han.hang18,4,2024,9,2024,17,56,17,55,False,False,16,42,46,86,185,314,0,0.0,0,1,0.0588235294117647,2,1,0.0588235294117647,14,14,0.8235294117647058,38,1,0.0588235294117647,2,8,0.4705882352941176,11,3,0.1764705882352941,7,1046,2708,534954,2387615,7272,54466,19871,115560,1108,6814,49180200,46968300,0,0.0,1,0,0.0,0,2,0.1176470588235294,8,125088.0,0.0114518647748484,0.2328767123287671,78.0,91%,0.0150896399839831
han.hang18,5,2024,10,2024,15,53,15,51,False,False,13,43,40,74,157,294,0,0.0,0,0,0.0,1,1,0.0666666666666666,9,13,0.8666666666666667,40,1,0.0666666666666666,3,8,0.5333333333333333,11,3,0.2,6,960,2644,485454,2415921,5921,61994,16555,99781,817,6343,48060800,42628600,0,0.0,0,0,0.0,0,2,0.1333333333333333,6,125088.0,0.0105854875491044,0.2205882352941176,78.0,91%,0.014120156657374
han.hang18,6,2024,11,2024,18,54,18,53,False,False,16,45,44,75,186,262,0,0.0,0,0,0.0,2,1,0.0555555555555555,7,16,0.8888888888888888,42,1,0.0555555555555555,3,10,0.5555555555555556,11,3,0.1666666666666666,5,1225,2776,411770,2438174,5272,69501,14201,107056,786,6604,28889100,38731400,0,0.0,0,0,0.0,0,1,0.0555555555555555,5,125088.0,0.0149547407153563,0.25,78.0,91%,0.0237387510974539
han.hang18,7,2024,12,2024,19,62,19,60,False,False,19,45,44,86,219,382,0,0.0,0,0,0.0,3,1,0.0526315789473684,6,18,0.9473684210526316,49,0,0.0,4,9,0.4736842105263157,13,6,0.3157894736842105,8,1461,3168,310576,2191670,3410,65205,8576,79169,557,5120,23474900,30512500,0,0.0,0,0,0.0,0,0,0.0,6,125088.0,0.0137644462809213,0.2345679012345679,78.0,91%,0.0662670085827925
han.hang18,8,2024,1,2025,21,62,21,60,False,False,20,44,50,86,237,396,0,0.0,0,1,0.0476190476190476,3,2,0.0952380952380952,6,18,0.8571428571428571,48,0,0.0,5,9,0.4285714285714285,13,7,0.3333333333333333,8,1592,3169,361953,2199141,3785,66104,9654,78657,614,5113,29035800,30997200,0,0.0,0,0,0.0,0,0,0.0,6,125088.0,0.0129497379097527,0.253012048192771,78.0,91%,0.0433689184835141
truc.dao,1,2024,6,2024,12,54,10,51,False,False,8,38,26,51,210,760,0,0.0,3,1,0.0833333333333333,0,1,0.0833333333333333,8,8,0.6666666666666666,33,2,0.1666666666666666,10,2,0.1666666666666666,15,0,0.0,7,628,1562,253629,960021,6881,5264,36977,25664,2210,9658,26129600,16122500,0,0.0,4,0,0.0,2,2,0.1666666666666666,7,129000.0,0.0114696359684036,0.1818181818181818,48.0,96%,0.0094335480577203
truc.dao,2,2024,7,2024,16,49,12,47,False,False,11,29,47,42,275,769,0,0.0,1,1,0.0625,0,2,0.125,5,10,0.625,33,3,0.1875,10,3,0.1875,16,0,0.0,7,892,1361,271010,731203,7423,5292,38812,20415,2427,17831,30116600,13659600,0,0.0,4,0,0.0,1,2,0.125,5,129000.0,0.0106144783939754,0.2461538461538461,48.0,96%,0.0096929367393285
truc.dao,3,2024,8,2024,26,47,19,47,False,False,23,28,93,37,487,705,0,0.0,1,2,0.0769230769230769,0,2,0.0769230769230769,5,19,0.7307692307692307,33,3,0.1153846153846153,8,8,0.3076923076923077,14,3,0.1153846153846153,6,1690,1295,468578,549032,10965,4760,57118,18125,3354,15461,56526600,10478164,0,0.0,3,0,0.0,1,4,0.1538461538461538,4,129000.0,0.0095532899555253,0.3561643835616438,48.0,96%,0.0079098458775998
truc.dao,4,2024,9,2024,33,46,25,45,False,False,29,29,121,23,628,649,0,0.0,0,1,0.0303030303030303,0,4,0.1212121212121212,5,25,0.7575757575757576,32,3,0.0909090909090909,9,9,0.2727272727272727,11,3,0.0909090909090909,4,2290,1271,540220,569484,14558,6967,65468,15724,4284,15102,63027600,10479364,0,0.0,3,0,0.0,0,5,0.1515151515151515,4,129000.0,0.0099088335903635,0.4177215189873418,48.0,96%,0.0064822344535645
truc.dao,5,2024,10,2024,33,44,26,43,False,False,29,25,134,35,625,641,0,0.0,0,1,0.0303030303030303,0,4,0.1212121212121212,6,27,0.8181818181818182,31,1,0.0303030303030303,7,11,0.3333333333333333,8,5,0.1515151515151515,2,2561,1454,417693,403947,11559,6023,48898,15266,3068,12737,55921800,5609658,0,0.0,3,0,0.0,0,4,0.1212121212121212,3,129000.0,0.0086051951117453,0.4285714285714285,48.0,96%,0.0183306348054268
truc.dao,6,2024,11,2024,38,49,32,48,False,False,33,27,167,55,755,701,0,0.0,0,1,0.0263157894736842,0,7,0.1842105263157894,8,29,0.7631578947368421,34,1,0.0263157894736842,7,12,0.3157894736842105,9,8,0.2105263157894736,3,3018,1650,499630,576696,14525,10062,56960,27248,3712,12949,68805600,10169418,0,0.0,6,0,0.0,0,6,0.1578947368421052,9,129000.0,0.0083543635983117,0.4367816091954023,48.0,96%,0.0154434538024418
truc.dao,7,2024,12,2024,37,59,33,58,False,False,33,31,173,70,751,782,0,0.0,0,2,0.054054054054054,0,7,0.1891891891891892,9,27,0.7297297297297297,40,1,0.027027027027027,10,10,0.2702702702702703,11,9,0.2432432432432432,3,3011,2195,384937,631614,10780,10944,37978,29138,2825,13507,50396100,10864639,0,0.0,9,0,0.0,0,5,0.1351351351351351,10,129000.0,0.0086617813680026,0.3854166666666667,48.0,96%,0.0239254301969346
truc.dao,8,2024,1,2025,38,67,33,66,False,False,33,32,192,86,825,877,0,0.0,0,2,0.0526315789473684,0,8,0.2105263157894736,11,28,0.7368421052631579,47,0,0.0,9,12,0.3157894736842105,12,11,0.2894736842105263,6,3126,2430,389305,706180,11144,12148,38337,31720,3354,4129,53047400,12409139,0,0.0,9,1,0.0263157894736842,0,5,0.131578947368421,12,129000.0,0.0083348100001131,0.3619047619047619,48.0,96%,0.0102714870281472
gigigithebabe,1,2024,6,2024,21,173,16,136,False,False,23,217,91,505,297,2025,1,0.0476190476190476,18,0,0.0,7,5,0.238095238095238,39,12,0.5714285714285714,74,3,0.1428571428571428,35,6,0.2857142857142857,49,6,0.2857142857142857,59,1685,13892,271591,2479250,2692,103335,17776,309553,1594,14357,24599100,34310852,0,0.0,8,0,0.0,0,4,0.1904761904761904,30,16772.0,0.0119375505607928,0.1082474226804123,88.0,91%,0.0203422096575623
gigigithebabe,2,2024,7,2024,26,164,19,129,False,False,28,217,105,454,370,1987,1,0.0384615384615384,18,1,0.0384615384615384,8,6,0.2307692307692307,37,16,0.6153846153846154,69,2,0.0769230769230769,32,8,0.3076923076923077,51,4,0.1538461538461538,44,2120,12360,259165,2243516,3505,102455,15384,277773,1616,12622,24631400,29073979,0,0.0,8,0,0.0,1,4,0.1538461538461538,25,17659.0,0.0113542064194483,0.1368421052631579,88.0,91%,0.0213260237304712
gigigithebabe,3,2024,8,2024,32,183,24,136,False,False,39,261,123,502,453,2363,2,0.0625,17,1,0.03125,9,6,0.1875,42,20,0.625,77,3,0.09375,38,9,0.28125,56,3,0.09375,42,2645,14344,274623,2302871,3838,103945,16713,279391,1806,13830,25437300,30570710,0,0.0,8,0,0.0,1,5,0.15625,24,20220.0,0.0116749812283536,0.1488372093023255,88.0,91%,0.0161904412842691
gigigithebabe,4,2024,9,2024,34,174,24,131,False,False,47,280,125,474,482,2416,2,0.0588235294117647,12,1,0.0294117647058823,6,5,0.1470588235294117,41,23,0.6764705882352942,82,3,0.088235294117647,33,9,0.2647058823529412,51,2,0.0588235294117647,33,2845,14466,156570,1111579,5141,44622,17410,165151,1439,11296,6558200,23554510,0,0.0,7,0,0.0,1,5,0.1470588235294117,29,19947.0,0.027531944740935,0.1634615384615384,88.0,91%,0.0167432867883995
gigigithebabe,5,2024,10,2024,36,183,27,129,False,False,57,322,128,501,578,2925,2,0.0555555555555555,10,1,0.0277777777777777,6,5,0.1388888888888889,41,25,0.6944444444444444,88,3,0.0833333333333333,38,8,0.2222222222222222,57,2,0.0555555555555555,31,3030,15022,188264,1223326,7011,50710,23559,171912,1747,12476,9132700,25744050,0,0.0,11,0,0.0,1,5,0.1388888888888889,27,18457.0,0.024152879214252,0.1643835616438356,88.0,91%,0.0146087587269924
gigigithebabe,6,2024,11,2024,35,189,27,135,False,False,62,346,116,475,608,3344,1,0.0285714285714285,11,2,0.0571428571428571,7,3,0.0857142857142857,38,27,0.7714285714285715,94,2,0.0571428571428571,39,9,0.2571428571428571,59,2,0.0571428571428571,28,3137,14875,191072,1189017,6906,52219,23162,167725,1741,12571,8533500,24569362,0,0.0,15,0,0.0,1,5,0.1428571428571428,29,16312.0,0.0261183570633386,0.15625,88.0,91%,0.0442407862407862
gigigithebabe,7,2024,12,2024,34,195,28,144,False,False,61,365,106,435,569,3284,1,0.0294117647058823,15,2,0.0588235294117647,7,2,0.0588235294117647,38,27,0.7941176470588235,92,2,0.0588235294117647,43,11,0.3235294117647059,57,4,0.1176470588235294,30,3002,14951,118505,1031613,5999,58117,14719,114698,1458,9533,6750800,23398214,0,0.0,17,0,0.0,1,5,0.1470588235294117,27,13483.0,0.0208391598032825,0.148471615720524,88.0,91%,0.0399350677839687
gigigithebabe,8,2024,1,2025,27,208,23,155,False,False,53,372,82,407,475,3475,1,0.037037037037037,18,1,0.037037037037037,6,1,0.037037037037037,39,22,0.8148148148148148,97,2,0.074074074074074,48,9,0.3333333333333333,56,4,0.1481481481481481,37,2423,16159,94341,1166138,4585,71589,12632,126849,1049,10868,5782700,25359693,0,0.0,20,0,0.0,0,4,0.1481481481481481,30,10959.0,0.019473083507704,0.1148936170212766,88.0,91%,0.0073493391490721
ngoctrinh89,5,2024,10,2024,126,54,126,54,False,True,139,83,581,209,2448,1737,0,0.0,0,21,0.1666666666666666,14,34,0.2698412698412698,6,64,0.5079365079365079,31,7,0.0555555555555555,3,35,0.2777777777777778,15,34,0.2698412698412698,8,7699,3682,3143679,1774945,42782,23233,72245,41056,20876,14998,108346800,50050600,0,0.0,3,0,0.0,0,15,0.119047619047619,6,20255.0,0.0302693019083166,0.7,78.0,91%,0.0199244198895027
ngoctrinh89,6,2024,11,2024,135,63,135,63,False,True,152,95,623,241,2584,1873,0,0.0,0,24,0.1777777777777777,15,42,0.3111111111111111,13,62,0.4592592592592592,31,7,0.0518518518518518,4,36,0.2666666666666666,17,31,0.2296296296296296,8,8375,4227,2967329,1468123,43439,22491,75448,37364,20974,12403,111135600,46399800,0,0.0,5,0,0.0,0,15,0.1111111111111111,6,25755.0,0.0279585479360349,0.6818181818181818,78.0,91%,0.0170005696633251
ngoctrinh89,7,2024,12,2024,156,64,156,63,False,True,174,97,750,271,2845,1495,0,0.0,0,31,0.1987179487179487,14,50,0.3205128205128205,17,68,0.4358974358974359,27,7,0.0448717948717948,6,40,0.2564102564102564,18,34,0.2179487179487179,7,9353,3725,3076041,1223324,49453,20428,84049,33267,23754,10464,123556000,40725500,0,0.0,7,0,0.0,0,15,0.0961538461538461,8,28020.0,0.0261686765515231,0.7090909090909091,78.0,91%,0.0148284901829928
ngoctrinh89,8,2024,1,2025,166,59,166,57,False,True,182,89,794,258,3017,1257,0,0.0,0,32,0.1927710843373494,9,52,0.3132530120481928,17,74,0.4457831325301205,26,8,0.0481927710843373,7,43,0.2590361445783132,19,37,0.2228915662650602,9,9894,3120,3144231,1014843,49878,18197,88250,28944,24964,8521,128146900,33584400,0,0.0,11,0,0.0,0,20,0.1204819277108433,9,35316.0,0.0258088412595232,0.7377777777777778,78.0,91%,0.0155138060730219
michanne1011,4,2024,9,2024,1,164,1,142,True,False,1,55,6,909,27,1610,0,0.0,1,0,0.0,53,0,0.0,40,1,1.0,54,0,0.0,16,0,0.0,50,0,0.0,17,49,2770,72,584963,11,15316,20,152136,7,13034,15100,19689339,0,0.0,72,0,0.0,0,0,0.0,30,5944.000000000001,0.0072847682119205,0.006060606060606,93.0,91%,0.02445875
michanne1011,7,2024,12,2024,1,213,1,182,True,False,1,52,9,1462,16,1552,0,0.0,0,0,0.0,99,0,0.0,41,1,1.0,63,0,0.0,10,1,1.0,68,0,0.0,10,24,2866,28800,956095,1518,26543,7961,251379,855,21584,1600000,31553594,0,0.0,111,0,0.0,0,0,0.0,39,5944.000000000001,0.02445875,0.0046728971962616,93.0,91%,0.0085384229030637
michanne1011,8,2024,1,2025,1,204,1,174,True,False,1,41,9,1449,16,1391,0,0.0,0,0,0.0,100,0,0.0,42,1,1.0,55,0,0.0,7,1,1.0,65,0,0.0,8,24,2502,28800,1050910,1518,29747,7961,282843,855,23822,1600000,34760250,0,0.0,115,0,0.0,0,0,0.0,39,5944.000000000001,0.02445875,0.0048780487804878,93.0,91%,0.0089061304775434
trixiebaeee,1,2024,6,2024,6,108,6,101,False,False,2,79,5,122,52,1209,0,0.0,7,0,0.0,4,0,0.0,34,5,0.8333333333333334,50,1,0.1666666666666666,13,1,0.1666666666666666,31,2,0.3333333333333333,32,475,11130,63660,759863,780,6579,5366,44650,308,3682,3271300,9134103,0,0.0,1,0,0.0,0,1,0.1666666666666666,12,6796.571428571429,0.0214330694219423,0.0526315789473684,90.0,87%,0.0346189249904114
trixiebaeee,2,2024,7,2024,6,93,6,87,False,False,1,69,8,89,53,1044,0,0.0,5,0,0.0,4,0,0.0,30,5,0.8333333333333334,41,1,0.1666666666666666,13,2,0.3333333333333333,27,2,0.3333333333333333,19,430,10603,50003,627515,790,6996,5303,39929,227,3241,2281600,7611833,0,0.0,1,0,0.0,0,1,0.1666666666666666,10,6796.571428571429,0.0246857468443197,0.0606060606060606,90.0,87%,0.0265922593787132
trixiebaeee,3,2024,8,2024,9,96,9,90,False,False,3,78,13,98,120,1137,0,0.0,4,0,0.0,3,1,0.1111111111111111,33,6,0.6666666666666666,44,2,0.2222222222222222,12,2,0.2222222222222222,28,1,0.1111111111111111,17,586,10287,75876,638266,969,7751,5950,38781,289,3361,2668700,8294890,0,0.0,2,0,0.0,0,2,0.2222222222222222,10,6796.571428571428,0.0311327612695319,0.0857142857142857,90.0,87%,0.0247666847531199
trixiebaeee,4,2024,9,2024,10,89,10,83,False,False,3,79,17,103,130,1083,0,0.0,3,0,0.0,4,2,0.2,32,6,0.6,40,2,0.2,10,2,0.2,28,1,0.1,15,814,9408,95644,629560,2191,7539,8199,36656,486,3201,3516000,8237054,0,0.0,2,0,0.0,0,1,0.1,14,6805.619047619048,0.0302957906712172,0.101010101010101,90.0,87%,0.0491139240506329
trixiebaeee,5,2024,10,2024,10,95,10,93,False,False,3,91,19,111,127,1178,0,0.0,5,0,0.0,3,2,0.2,35,6,0.6,42,2,0.2,10,2,0.2,33,0,0.0,12,857,9349,95607,306566,2308,6059,8739,31425,502,2289,3607800,5585383,0,0.0,2,0,0.0,0,1,0.1,14,6834.380952380952,0.0297012029491656,0.0952380952380952,90.0,87%,0.0229010566762728
trixiebaeee,6,2024,11,2024,9,96,9,95,False,False,3,87,20,120,121,1231,0,0.0,4,0,0.0,3,2,0.2222222222222222,38,4,0.4444444444444444,41,3,0.3333333333333333,10,1,0.1111111111111111,35,0,0.0,8,704,7898,62218,271411,1772,6048,5429,30166,328,2146,1957000,5111500,0,0.0,3,0,0.0,0,2,0.2222222222222222,11,6796.571428571428,0.0356397547266223,0.0857142857142857,90.0,87%,0.0209865470852017
trixiebaeee,7,2024,12,2024,12,94,12,93,False,False,4,85,28,110,156,1175,0,0.0,6,0,0.0,2,2,0.1666666666666666,39,6,0.5,36,4,0.3333333333333333,11,1,0.0833333333333333,37,0,0.0,9,1018,8132,64272,270026,1852,6392,5612,30848,375,2355,2046000,4845293,0,0.0,3,0,0.0,0,2,0.1666666666666666,11,6796.571428571428,0.0352448680351906,0.1132075471698113,90.0,87%,0.0205161734342739
trixiebaeee,8,2024,1,2025,11,95,11,95,False,False,4,87,25,120,148,1318,0,0.0,6,0,0.0,3,2,0.1818181818181818,38,6,0.5454545454545454,37,3,0.2727272727272727,11,0,0.0,35,0,0.0,13,935,7933,61029,273979,1790,5607,5427,29338,369,2117,1935700,4798346,0,0.0,3,0,0.0,0,2,0.1818181818181818,11,6796.571428571428,0.0354471250710337,0.1037735849056603,90.0,87%,0.0132570422535211
trinhpham2222,1,2024,6,2024,6,120,5,117,False,False,6,117,30,501,132,1862,0,0.0,0,0,0.0,5,0,0.0,19,6,1.0,80,0,0.0,16,3,0.5,33,3,0.5,18,625,9607,40712,3097898,542,39698,1245,89589,510,25811,7976800,62303600,0,0.0,7,0,0.0,0,1,0.1666666666666666,9,-2280.5217391304345,0.0053917611072109,0.0476190476190476,85.0,93%,0.0021298863636363
trinhpham2222,2,2024,7,2024,6,122,5,119,False,False,6,114,30,497,132,1898,0,0.0,0,0,0.0,5,0,0.0,21,6,1.0,80,0,0.0,16,3,0.5,34,3,0.5,15,625,10539,40712,3051943,542,37747,1245,85275,510,22738,7976800,62462700,0,0.0,8,0,0.0,0,1,0.1666666666666666,12,-2280.5217391304345,0.0053917611072109,0.046875,85.0,93%,0.0018657503503609
trinhpham2222,3,2024,8,2024,7,126,6,123,False,False,8,117,34,517,169,1858,0,0.0,0,0,0.0,6,0,0.0,21,7,1.0,86,0,0.0,13,3,0.4285714285714285,38,3,0.4285714285714285,7,765,12082,71712,1971338,1065,34641,2684,59351,846,16310,16776800,47449300,0,0.0,6,0,0.0,0,1,0.1428571428571428,7,-2280.5217391304345,0.0045483644079919,0.0526315789473684,85.0,93%,0.0049963657048952
trinhpham2222,4,2024,9,2024,7,134,6,133,False,False,7,121,35,561,168,2228,0,0.0,0,0,0.0,7,0,0.0,22,7,1.0,92,0,0.0,13,3,0.4285714285714285,38,2,0.2857142857142857,11,769,13782,71912,1675146,1492,40669,4052,56466,790,13593,27876800,47937800,0,0.0,6,0,0.0,0,0,0.0,8,-2280.5217391304345,0.0028068501406187,0.0496453900709219,85.0,93%,0.0049963657048952
trinhpham2222,5,2024,10,2024,5,141,5,140,False,False,4,131,25,597,113,2336,0,0.0,0,0,0.0,8,0,0.0,21,5,1.0,96,0,0.0,16,2,0.4,41,1,0.2,18,530,14195,65303,1281558,1417,31175,3716,48269,721,11409,27398800,46910500,0,0.0,5,0,0.0,1,0,0.0,12,-2280.5217391304345,0.0025970845438486,0.0342465753424657,85.0,93%,0.0291415662650602
trinhpham2222,6,2024,11,2024,5,146,5,144,False,False,2,139,26,593,115,2399,0,0.0,0,0,0.0,6,0,0.0,20,5,1.0,100,0,0.0,20,1,0.2,43,1,0.2,20,639,14759,66691,1271297,1307,30129,3416,44468,625,10634,29564300,48491900,0,0.0,3,0,0.0,1,0,0.0,12,-2280.5217391304345,0.0024366888443156,0.0331125827814569,85.0,93%,0.0291415662650602
trinhpham2222,7,2024,12,2024,5,145,5,143,False,False,2,149,26,567,115,2833,0,0.0,0,0,0.0,5,0,0.0,21,5,1.0,95,0,0.0,24,1,0.2,41,1,0.2,22,639,14784,66691,1343657,1307,30829,3416,43773,625,10588,29564300,49224600,0,0.0,3,0,0.0,1,0,0.0,17,-2280.5217391304345,0.0024366888443156,0.0333333333333333,85.0,93%,0.0291415662650602
lehatruc.daily,3,2024,8,2024,4,104,4,99,False,False,2,74,11,12,22,927,0,0.0,0,0,0.0,27,0,0.0,32,3,0.75,38,1,0.25,7,1,0.25,21,1,0.25,10,309,4009,22315,968032,264,27336,1471,117509,192,12376,1213200,30907500,0,0.0,14,0,0.0,0,0,0.0,10,67350.0,0.0199818661391361,0.037037037037037,90.0,92%,0.0124621450202845
